1588,953
429,585
1615,870
1645,2164
1866,1359
252,489
1187,342
1529,667
1453,809
528,774
2070,1838
448,1286
402,1010
1627,1492
1163,1046
1277,1467
760,1014
1957,1370
722,1974
1393,664
722,2036
496,1664
938,2131
1954,857
1347,960
1011,1075
1143,531
1068,1965
506,1140
343,1780
1268,1514
1627,1793
868,794
509,506
1732,261
1661,1441
1245,1528
869,1184
469,2040
2180,1067
1326,1603
1322,1807
108,1958
824,830
1030,1242
1002,1464
757,1149
1416,789
1694,326
1500,961
2134,1970
1850,46
1527,153
414,562
1628,293
363,1347
253,1313
1850,1209
1143,1716
1124,1399
1469,1377
429,1906
1694,47
245,1503
435,63
1564,355
365,1974
1379,1433
1954,1931
1263,1715
